# n_modes: 24
# season: DJF
# base_period_start_date: 19790101
# base_period_end_date: 20011201
# composites_input_file: jra.55.hgt.500.1958010100_2018123118.rolling_mean.window_length_10.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: jra.55.hgt.500.1958010100_2018123118.rolling_mean.window_length_10.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,nhtele_index_1,nhtele_index_2,nhtele_index_3,nhtele_index_4
2005-01-01, -8.99824015e-01,  8.30481451e-01,  2.35453211e-01, -5.59482928e-01
2005-02-01,  1.36586870e-01, -1.50920120e+00,  1.41485336e+00,  7.29097493e-01
2005-03-01,  2.81328255e+00, -2.59807069e+00, -3.15457247e-01,  7.52374430e-01
2005-04-01, -9.51774567e-02, -4.91641462e-01,  9.31704586e-01, -2.12038939e-01
2005-05-01,  1.52776741e+00, -9.41070377e-01,  4.09239903e-01, -1.71959975e+00
2005-06-01,  9.17012349e-01, -6.20601089e-01, -7.45387366e-01,  5.12576081e-02
2005-07-01, -8.79733134e-01, -1.27993737e-01,  6.91929482e-01,  3.47669130e-01
2005-08-01, -5.00869813e-03, -2.00017960e-01,  1.93231520e-01,  8.03215838e-02
2005-09-01, -1.21096607e+00,  8.93927401e-01,  1.94333732e-01, -2.65511291e-01
2005-10-01, -1.88423218e-01, -2.14430702e-01,  1.16811370e-01,  4.98434046e-01
2005-11-01, -6.15932722e-01,  4.93428058e-01, -2.71605851e-01,  2.85648805e-01
2005-12-01,  4.77007734e-01, -8.81091812e-01,  7.55172269e-01, -2.05729107e-01
2006-01-01, -7.89160897e-01, -2.77633616e-01,  3.45029734e-01,  1.33767640e+00
2006-02-01,  6.37655485e-01, -8.07394230e-01,  1.96858169e-01,  4.86645711e-01
2006-03-01,  2.62618002e+00, -1.93739370e+00, -3.12391814e-02, -6.24281041e-01
2006-04-01,  4.59761615e-01, -2.78281854e-02,  2.03283872e-01, -1.10602761e+00
2006-05-01,  1.06084185e+00, -6.90986366e-01, -6.47333014e-02, -7.14222310e-01
2006-06-01, -1.30144631e+00,  4.08737457e-01,  2.15630541e+00, -2.18113742e-01
2006-07-01, -1.98649337e+00,  2.54253819e-01,  1.13800369e+00,  6.43377351e-01
2006-08-01,  1.39785885e+00, -9.27515422e-01, -2.14203007e+00,  1.15056928e+00
2006-09-01,  7.33608618e-01, -1.70128232e-01, -5.08359620e-01,  4.43896708e-02
2006-10-01,  2.47098015e+00, -1.07535243e+00, -1.66013939e+00,  5.12967789e-01
2006-11-01, -8.05212777e-02,  5.62584770e-01, -5.29072443e-02, -8.66258478e-01
2006-12-01, -8.86984262e-01,  6.07365311e-01,  2.91654751e-01,  1.01177245e-01
2007-01-01, -6.55318548e-01,  6.12338814e-01,  6.31068622e-01, -1.09632171e+00
2007-02-01,  1.68210738e+00, -4.90883637e-01, -7.03293684e-01, -3.97633657e-01
2007-03-01, -6.02084637e-01,  7.73289578e-01, -6.21997711e-01,  3.27642252e-01
2007-04-01, -1.24852582e-01, -1.05311981e+00,  1.03038014e+00,  8.58080980e-01
2007-05-01, -8.36676140e-01,  2.04444767e+00, -9.35340419e-01, -4.58474194e-01
2007-06-01,  1.70993571e+00, -1.39785654e+00, -1.80082601e+00,  7.27427197e-01
2007-07-01,  1.82294189e+00,  4.86347306e-01, -6.89406567e-01, -2.21376730e+00
2007-08-01,  1.08288345e+00, -4.73740601e-01, -1.06951182e+00,  1.99706843e-01
2007-09-01, -1.01136057e+00,  3.46317247e-01,  1.01270897e+00, -7.12018917e-01
2007-10-01, -4.48135646e-01, -1.17193675e+00,  8.65678795e-01,  1.56700411e+00
2007-11-01, -7.85376249e-01, -5.40624263e-01,  1.59965026e+00, -1.89502751e-02
2007-12-01, -6.99617700e-01,  5.81174191e-01, -5.16959848e-01,  8.30261766e-01
2008-01-01, -9.04332117e-01,  7.19528887e-01,  1.78039355e-01, -2.45851441e-01
2008-02-01, -8.31271184e-01,  2.53603943e-01,  1.91232372e-01,  4.77753215e-01
2008-03-01,  1.23113799e-01,  4.52077699e-01, -4.12722001e-02, -1.12129749e+00
2008-04-01,  9.12704017e-01,  5.20201648e-01, -1.78648390e+00, -5.96012659e-02
2008-05-01,  2.28148167e+00, -1.71803572e+00, -1.37522699e+00,  4.20521371e-01
2008-06-01,  7.30812413e-01, -4.78338405e-01, -4.15878966e-01, -1.02916575e-01
2008-07-01,  9.98409169e-01, -5.78842210e-01, -1.12596006e-01, -3.36750607e-01
2008-08-01,  2.57757636e+00, -1.78705282e+00,  3.41816127e-01, -1.04634545e+00
2008-09-01, -3.22531307e-01,  1.10518191e-01, -1.31476050e+00,  2.12017022e+00
2008-10-01, -1.13249466e+00,  5.16065128e-01,  1.73175441e+00, -1.47793068e+00
2008-11-01,  5.92561092e-02, -8.42107600e-01,  1.49964619e+00, -4.69851599e-01
2008-12-01, -5.67942445e-01,  5.01835684e-01, -3.24066367e-01,  5.28138884e-01
2009-01-01,  5.18534719e-01, -9.32279044e-02, -5.88579110e-01,  1.92875238e-01
2009-02-01,  8.26955444e-01, -5.22309314e-01, -8.67072955e-02,  1.63178507e-02
2009-03-01, -2.47960341e-02,  2.90796581e-02, -3.54489241e-01,  4.58876356e-01
2009-04-01, -2.40146505e-01,  2.97110438e-01, -7.43455028e-01,  9.16769910e-01
2009-05-01, -1.01054265e+00,  2.55430832e+00, -2.59332229e+00,  1.21790116e+00
2009-06-01,  9.81504348e-01, -4.19789952e-01, -9.84457972e-01, -1.38226559e-01
2009-07-01,  4.08606823e+00, -1.18507369e+00, -1.85499824e+00, -1.00817672e+00
2009-08-01,  8.44082127e-01,  1.55166112e+00, -3.77811648e+00,  2.81597442e-01
2009-09-01, -1.04650737e+00, -5.55643993e-02,  6.20418069e-01,  6.27621618e-01
2009-10-01,  1.61680314e+00, -1.26113099e+00,  3.39260199e-01, -4.74275711e-01
2009-11-01, -6.56937988e-01,  7.40122226e-01,  1.89000703e-01, -7.04648124e-01
2009-12-01,  2.14755207e+00, -1.60533181e+00, -4.91589309e-01, -2.44149978e-01
2010-01-01,  1.86304905e+00, -1.87307668e+00,  2.93030402e-01,  4.02439810e-01
2010-02-01,  3.22999977e+00, -2.06964780e+00,  3.50816834e-01, -1.31657186e+00
2010-03-01,  1.81537708e+00, -1.37194659e+00,  6.99181470e-01, -1.36547459e+00
2010-04-01,  7.71990823e-01, -1.23174096e+00,  1.43635278e+00, -1.01466076e+00
2010-05-01,  1.60647511e+00, -1.59668505e+00, -8.97023239e-01,  7.90875664e-01
2010-06-01,  6.33521665e-01, -1.11926717e+00,  7.22709106e-01,  8.93012964e-02
2010-07-01, -8.34090623e-01,  8.56204608e-01, -3.47152677e-01,  3.83286158e-01
2010-08-01,  2.05585886e+00, -2.12144937e+00, -2.93023558e-01,  3.52077886e-01
2010-09-01,  1.88894098e+00, -1.10823587e+00, -6.69554793e-01,  4.25503210e-01
2010-10-01,  1.55527623e+00, -1.65062572e+00,  2.99665767e-01,  3.21157171e-01
2010-11-01,  1.06355401e+00, -4.52120643e-01,  1.89042933e-01, -8.41245756e-01
2010-12-01,  2.96011233e+00, -3.09156452e+00,  7.46175525e-01, -5.98709816e-01
2011-01-01,  1.55827110e+00, -1.10827263e+00, -1.90225914e-01,  3.68024831e-02
2011-02-01,  5.13881172e-02,  5.87577450e-01, -1.20054274e+00,  8.15924389e-01
2011-03-01, -6.23542284e-01, -6.43352336e-02,  1.72860240e-02,  1.20827550e+00
2011-04-01, -2.53798666e+00,  2.37456715e+00, -1.49526171e+00,  1.98650489e+00
2011-05-01, -2.08200958e-01,  2.17036218e-01,  9.45472273e-04,  2.09490668e-02
2011-06-01,  1.17780494e+00, -2.48477142e-01, -1.24867022e+00, -4.52895975e-01
2011-07-01,  1.35876768e+00, -9.90508872e-01, -5.92841448e-01,  5.53648391e-01
2011-08-01,  2.27423257e+00,  6.24730931e-02, -2.81840464e+00, -3.23425258e-01
2011-09-01, -5.60765002e-01,  1.02924784e+00, -1.03110795e-01, -9.59434490e-01
2011-10-01, -8.21245098e-01, -2.14441106e-02,  1.25954672e+00, -3.96095085e-01
2011-11-01, -6.02291193e-01,  5.41456245e-01, -2.29109356e+00,  2.78049937e+00
2011-12-01, -1.61798946e+00,  1.99614623e+00,  6.49752454e-01, -1.50385086e+00
2012-01-01, -1.11632123e+00,  2.55773146e-01,  1.25886070e+00, -5.12862191e-01
2012-02-01, -3.56160211e-01, -9.28541793e-01,  1.32853351e+00,  3.53571099e-01
2012-03-01, -1.07431167e+00,  3.54415015e-01, -1.93959693e-01,  1.42526418e+00
2012-04-01,  9.15950678e-01, -1.04496098e+00,  1.38296031e+00, -1.61684053e+00
2012-05-01,  3.56423066e-01, -2.06484704e-01, -1.72291231e-01, -8.72391308e-02
2012-06-01,  2.42286828e+00, -1.58228640e+00,  8.22305525e-01, -1.89452651e+00
2012-07-01,  1.17470958e+00, -6.98983155e-01,  8.44739707e-01, -1.89216870e+00
2012-08-01,  2.32016404e+00, -1.67684320e+00, -1.42661901e+00,  4.42150406e-01
2012-09-01, -4.43062427e-01,  6.89174534e-01,  8.33852632e-01, -1.84929720e+00
2012-10-01,  1.52483740e+00, -6.30210484e-01, -1.95086006e-01, -7.44013685e-01
2012-11-01,  6.54757975e-01,  3.34985116e-01, -5.05723824e-01, -8.32404094e-01
2012-12-01,  8.20154610e-01, -4.17573713e-01, -2.00967080e-01, -3.94453506e-01
2013-01-01,  4.73761454e-01,  1.11136229e-01, -8.58769333e-01,  2.28659829e-01
2013-02-01,  4.69350063e-01, -3.30537930e-01,  1.10517595e-01, -2.35600778e-01
2013-03-01,  3.08340313e+00, -2.21776444e+00, -5.43837604e-01, -1.86335504e-01
2013-04-01,  9.99985796e-01,  1.15772030e+00, -2.26547076e+00, -8.18627947e-01
2013-05-01, -8.29541943e-01,  1.11059331e+00, -8.37852133e-02, -1.39021062e-01
2013-06-01, -1.12967463e-01,  5.70995965e-01, -1.90730276e+00,  7.40777451e-01
2013-07-01, -9.19478269e-01,  3.39400370e-01, -7.43724003e-01,  1.94542812e+00
2013-08-01,  1.37000063e-01,  5.01200922e-01, -1.49989767e+00,  4.42978904e-01
2013-09-01, -1.10975938e+00,  7.00910591e-02,  5.02141081e-01,  6.77954734e-01
2013-10-01,  1.97022341e+00, -1.05640083e+00, -1.29311200e+00,  6.92016168e-01
2013-11-01, -1.35991945e+00,  1.22117376e+00, -6.04415896e-02, -3.72707334e-01
2013-12-01, -6.40966257e-01,  1.82232716e+00, -1.73539911e+00,  8.94979368e-02
2014-01-01,  4.36653955e-01,  7.44695594e-01, -1.19504879e+00, -4.76195708e-01
2014-02-01,  6.79009573e-01,  1.18177214e+00, -1.55992782e+00, -1.04867937e+00
2014-03-01, -5.70611172e-01,  8.77357537e-01, -7.50806614e-01,  2.35407707e-01
2014-04-01, -1.31530457e+00,  4.97344653e-01, -6.76322890e-01,  2.39226897e+00
2014-05-01,  7.72153580e-01,  1.95192601e-01, -1.23447579e+00, -4.42334537e-02
2014-06-01,  9.40023238e-01, -1.68842103e+00, -2.32289211e-01,  1.09345189e+00
2014-07-01,  3.42607875e-01, -1.44321252e+00,  8.76412919e-02,  1.62444086e+00
2014-08-01,  3.07489368e+00, -2.05338241e+00,  1.35973923e+00, -2.04045274e+00
2014-09-01, -1.16774339e+00,  2.54487037e-01, -1.22205012e+00,  2.87672220e+00
2014-10-01,  2.77166637e-01, -1.34167652e-01,  2.69834821e-01, -4.65351336e-01
2014-11-01,  3.90023698e-01,  1.77036812e-01, -1.29727860e+00,  8.65739888e-01
2014-12-01, -8.85239501e-01,  3.52475834e-01,  1.59268000e+00, -1.07865447e+00
2015-01-01, -8.59005362e-01,  1.01066608e+00, -2.16964381e-01, -3.74055432e-01
2015-02-01, -5.69953163e-01,  1.38626475e-01,  4.35641571e-01, -1.79710130e-01
2015-03-01, -1.01613411e+00,  1.31696898e+00, -1.33795249e+00,  9.20476333e-01
2015-04-01, -1.66124466e+00,  1.39911504e+00,  3.66358991e-01, -4.21732315e-01
2015-05-01, -6.71402672e-01,  2.30003511e+00, -2.46089209e-01, -2.00460397e+00
2015-06-01, -6.70759634e-01,  1.30426961e+00,  8.13261598e-01, -1.35755461e+00
2015-07-01,  2.81193214e+00, -1.05973226e+00, -3.31075834e-01, -1.82141214e+00
2015-08-01,  1.20165181e+00, -4.35269361e-01, -1.81903163e+00,  5.70394232e-01
2015-09-01, -4.16966157e-01, -2.53587417e-01,  3.12096502e-01,  5.86287360e-01
2015-10-01, -1.21829975e+00,  1.69700559e-01, -5.79408162e-02,  1.47481502e+00
2015-11-01, -1.28569635e+00,  1.22546946e+00, -2.15477865e-01, -2.71718850e-01
2015-12-01, -1.10072049e+00,  1.20781706e+00,  3.96033200e-01, -7.13395665e-01
2016-01-01,  7.25124980e-01, -2.63043122e-01,  6.92474786e-01, -1.58058375e+00
2016-02-01, -2.52392413e-01,  6.44020867e-01,  8.29822516e-01, -2.78376718e+00
2016-03-01,  4.58597139e-02, -6.51869164e-01,  6.10892124e-01,  4.19743240e-01
2016-04-01,  3.46141718e-01,  1.67076497e-01,  2.97293429e-01, -1.42142435e+00
2016-05-01,  6.31078497e-01,  4.17543430e-01, -8.48931402e-01, -6.09169831e-01
2016-06-01,  3.44618259e-01, -3.92190550e-01, -8.21950631e-01,  6.19641908e-01
2016-07-01, -2.11261017e-02,  8.94581868e-01, -6.29310328e-01, -3.48964396e-01
2016-08-01,  1.11124978e+00,  6.86484352e-01, -1.69419977e+00, -6.31502691e-01
2016-09-01, -1.16111121e+00,  1.13213729e+00, -6.21759056e-01,  3.86756590e-01
2016-10-01,  1.79861933e-01, -7.66952369e-01, -1.02438277e+00,  2.36043211e+00
2016-11-01, -5.39324312e-02, -7.84941534e-01,  1.35133262e+00, -2.12140555e-01
2016-12-01, -2.44092210e-01,  2.26171940e-01, -9.35180964e-01,  1.17887800e+00
2017-01-01, -5.38747036e-01, -6.16473949e-01,  1.06040688e+00,  6.01934189e-01
2017-02-01,  2.11701313e-01, -3.16896009e-01, -5.87103226e-01,  1.57441252e+00
2017-03-01, -4.26876662e-01,  1.03127447e+00, -9.69082767e-01, -5.30141749e-02
2017-04-01, -6.02080594e-01, -4.13591468e-01,  1.25040315e+00,  3.90930293e-02
2017-05-01,  1.41303815e+00, -1.19284395e+00, -6.09980526e-01,  1.37238357e-01
2017-06-01, -1.83170401e-01,  7.85119195e-01,  5.31070181e-01, -1.19209524e+00
2017-07-01, -1.74384538e+00,  1.57532596e+00, -6.45467240e-02,  8.81188542e-02
2017-08-01,  1.23564240e+00, -8.01879270e-01,  7.39799068e-02, -4.90061753e-01
2017-09-01,  3.20678211e-01, -7.94401451e-01,  6.50191916e-01,  8.45974697e-02
2017-10-01, -5.23928868e-01,  6.51714427e-01, -8.19586108e-01,  6.30711245e-01
2017-11-01, -2.00518232e-01,  4.73949570e-01, -1.06077387e-01, -4.44924472e-01
2017-12-01,  1.96976856e-01, -2.04305770e-01,  8.73562944e-01, -1.04616853e+00
2018-01-01,  2.63472360e-02,  5.10216509e-01,  1.22559374e-01, -1.22141469e+00
2018-02-01, -8.98851727e-01,  1.38539274e+00, -1.13079854e+00,  4.20597139e-01
2018-03-01,  2.17503861e+00, -1.23776332e+00, -1.00055639e+00,  3.23847297e-02
2018-04-01,  3.08816757e-01,  1.29574093e+00, -2.99782447e+00,  1.29332039e+00
2018-05-01, -3.13735633e+00,  3.68027829e+00, -1.03590197e+00,  1.20013040e+00
2018-06-01, -6.13901018e-01,  1.71268975e-01, -4.51446228e-01,  9.45163596e-01
2018-07-01, -2.39964627e+00,  5.85931773e-01,  2.91231286e-01,  2.03881206e+00
2018-08-01, -4.50035503e-01,  1.07888498e+00, -2.23305134e+00,  9.74321560e-01
2018-09-01, -1.51067018e+00,  1.83255586e+00, -1.37055187e+00,  6.75671163e-01
2018-10-01, -1.76972498e+00,  1.73335915e+00,  7.07119963e-02, -6.14055789e-01
2018-11-01,  7.65005420e-01,  1.29298700e-01, -2.33841466e+00,  1.79347066e+00
2018-12-01,  3.26826938e-01, -3.08921735e-01,  2.56875246e-01, -3.27920629e-01
